feature
ACINAR||AMPK_Signaling_Signature
ACINAR||Cell_Death_Resistance_Signature
ADIPOCYTES||ER_Stress_Adaptation_Signature
ADIPOCYTES||Fibrotic_Response_Signature
ADIPOCYTES||Glucose_Handling_Signature
ADIPOCYTES||Hypoxic_Response_Signature
ADIPOCYTES||Inflammatory_Adipokine_Signature
ADIPOCYTES||Thermogenic_Program_Signature
APCAF||ECM_Remodeling_Signature
ENDOTHELIAL||Adipokine_Response_Signature
FIBROBLASTS||Adipokine_Response_Signature
FIBROBLASTS||Apoptosis_Regulation_Signature
FIBROBLASTS||Cell_Migration_Signature
FIBROBLASTS||Collagen_Synthesis_Signature
FIBROBLASTS||Contractile_Phenotype_Signature
FIBROBLASTS||ECM_Production_Signature
FIBROBLASTS||Elastin_Synthesis_Signature
FIBROBLASTS||Fatty_Acid_Oxidation_Signature
FIBROBLASTS||Fibroblast_Identity_Signature
FIBROBLASTS||Fibrosis_Signature
FIBROBLASTS||Glycosaminoglycan_Synthesis_Signature
FIBROBLASTS||Growth_Factor_Secretion_Signature
FIBROBLASTS||Hedgehog_Signaling_Signature
FIBROBLASTS||Hypoxia_Response_Signature
FIBROBLASTS||Inflammatory_Signature
FIBROBLASTS||Lipid_Metabolism_Signature
FIBROBLASTS||MAPK_Signaling_Signature
FIBROBLASTS||NF_kB_Signaling_Signature
FIBROBLASTS||Oxidative_Stress_Response_Signature
FIBROBLASTS||PI3K_AKT_Signaling_Signature
FIBROBLASTS||Proteoglycan_Synthesis_Signature
FIBROBLASTS||TGF_Beta_Signaling_Signature
FIBROBLASTS||Wnt_Signaling_Signature
ICAF||Apoptosis_Regulation_Signature
ICAF||Autophagy_Regulation_Signature
ICAF||Circadian_Rhythm_Signature
ICAF||ECM_Modification_Signature
ICAF||Hedgehog_Signaling_Signature
ICAF||Ion_Channel_Signature
ICAF||Lipid_Metabolism_Signature
ICAF||MAPK_Signaling_Signature
ICAF||Oxidative_Stress_Response_Signature
ICAF||PI3K_AKT_Signaling_Signature
ICAF||Wnt_Signaling_Signature
ISLET_ENDOCRINE||Apoptosis_Regulation_Signature
ISLET_ENDOCRINE||Autophagy_Regulation_Signature
ISLET_ENDOCRINE||Calcium_Handling_Signature
ISLET_ENDOCRINE||Cell_Adhesion_Signature
ISLET_ENDOCRINE||Cell_Cycle_Control_Signature
ISLET_ENDOCRINE||Dedifferentiation_Signature
ISLET_ENDOCRINE||ER_Homeostasis_Signature
ISLET_ENDOCRINE||Glucagon_Signaling_Signature
ISLET_ENDOCRINE||Glucolipotoxicity_Signature
ISLET_ENDOCRINE||Glucose_Sensing_Signature
ISLET_ENDOCRINE||Hormone_Transport_Signature
ISLET_ENDOCRINE||Incretin_Response_Signature
ISLET_ENDOCRINE||Inflammatory_Response_Signature
ISLET_ENDOCRINE||Insulin_Secretion_Signature
ISLET_ENDOCRINE||Lipid_Metabolism_Signature
ISLET_ENDOCRINE||Metabolic_Sensing_Signature
ISLET_ENDOCRINE||Metabolic_Stress_Response_Signature
ISLET_ENDOCRINE||Oxidative_Stress_Defense_Signature
ISLET_ENDOCRINE||Prohormone_Processing_Signature
ISLET_ENDOCRINE||Senescence_Signature
NEURAL||Autophagy_Pathway_Signature
NEURAL||Stress_Response_Signature
NORMAL_DUCTAL||Inflammatory_Response_Signature
NORMAL_DUCTAL||Type_I_Interferon_Response_Signature
PERICYTES_SMC||Adipokine_Response_Signature
PERICYTES_SMC||Angiogenesis_Regulation_Signature
PERICYTES_SMC||Calcium_Signaling_Signature
PERICYTES_SMC||Cell_Cycle_Regulation_Signature
PERICYTES_SMC||Complement_Activation_Signature
PERICYTES_SMC||DNA_Repair_Signature
PERICYTES_SMC||ER_Stress_Response_Signature
PERICYTES_SMC||Fatty_Acid_Oxidation_Signature
PERICYTES_SMC||Hedgehog_Signaling_Signature
PERICYTES_SMC||Lipid_Metabolism_Signature
PERICYTES_SMC||Metabolic_Dysfunction_Signature
PERICYTES_SMC||Mitochondrial_Function_Signature
PERICYTES_SMC||Senescence_Signature
PERICYTES_SMC||TGF_Beta_Signaling_Signature
PERICYTES_SMC||Wnt_Signaling_Signature
SCHWANN||Autophagy_Regulation_Signature
SCHWANN||Axonal_Support_Signature
SCHWANN||Cell_Cycle_Control_Signature
SCHWANN||Cholesterol_Synthesis_Signature
SCHWANN||Dedifferentiation_Signature
SCHWANN||ECM_Production_Signature
SCHWANN||ER_Stress_Response_Signature
SCHWANN||Gap_Junction_Formation_Signature
SCHWANN||Growth_Factor_Signaling_Signature
SCHWANN||Immune_Modulation_Signature
SCHWANN||Inflammatory_Response_Signature
SCHWANN||Lipid_Metabolism_Signature
SCHWANN||Metabolic_Support_Signature
SCHWANN||Mitochondrial_Function_Signature
SCHWANN||Myelination_Dysfunction_Signature
